lab,subid,trial_type,stimulus,trial_num,looking_time,total_trial_time,trial_error,trial_error_type,notes
trainorlab,s05,ADS,ADS6,11,7.112,10.1151,noerror',,
trainorlab,s05,ADS,ADS7,14,6.834,10.4391,noerror',,
trainorlab,s05,ADS,ADS8,15,5.9991,9.0022,noerror',,
trainorlab,s06,training,train1,-2,2.1526,5.1557,error',"""experimenter interference""; ""parent interference""","""infant preferred watching experimenter over stimuli"""
trainorlab,s06,training,train2,-1,4.47,7.4731,error',"""experimenter interference""; ""parent interference""","""infant preferred watching experimenter over stimuli"""
trainorlab,s06,IDS,IDS1,2,2.4576,5.4607,error',"""experimenter interference""; ""parent interference""","""infant preferred watching experimenter over stimuli"""
trainorlab,s06,IDS,IDS2,4,8.7711,11.7742,error',"""experimenter interference""; ""parent interference""","""infant preferred watching experimenter over stimuli"""
trainorlab,s06,IDS,IDS3,5,3.5371,6.5402,error',"""experimenter interference""; ""parent interference""","""infant preferred watching experimenter over stimuli"""
trainorlab,s06,IDS,IDS4,8,7.5445,10.5476,error',"""experimenter interference""; ""parent interference""","""infant preferred watching experimenter over stimuli"""
trainorlab,s06,IDS,IDS5,9,5.4501,8.4531,error',"""experimenter interference""; ""parent interference""","""infant preferred watching experimenter over stimuli"""
trainorlab,s06,IDS,IDS6,11,4.5891,7.5922,error',"""experimenter interference""; ""parent interference""","""infant preferred watching experimenter over stimuli"""
trainorlab,s06,IDS,IDS7,14,5.1051,8.1082,error',"""experimenter interference""; ""parent interference""","""infant preferred watching experimenter over stimuli"""
trainorlab,s06,IDS,IDS8,15,2.6971,5.7002,error',"""experimenter interference""; ""parent interference""","""infant preferred watching experimenter over stimuli"""
trainorlab,s06,ADS,ADS1,1,3.5396,6.5427,error',"""experimenter interference""; ""parent interference""","""infant preferred watching experimenter over stimuli"""
trainorlab,s06,ADS,ADS2,3,2.3597,5.3628,error',"""experimenter interference""; ""parent interference""","""infant preferred watching experimenter over stimuli"""
trainorlab,s06,ADS,ADS3,6,7.014,10.0171,error',"""experimenter interference""; ""parent interference""","""infant preferred watching experimenter over stimuli"""
trainorlab,s06,ADS,ADS4,7,4.3916,7.3947,error',"""experimenter interference""; ""parent interference""","""infant preferred watching experimenter over stimuli"""
trainorlab,s06,ADS,ADS5,10,5.1091,8.1122,error',"""experimenter interference""; ""parent interference""","""infant preferred watching experimenter over stimuli"""
trainorlab,s06,ADS,ADS6,12,12.5126,18.001,error',"""experimenter interference""; ""parent interference""","""infant preferred watching experimenter over stimuli"""
trainorlab,s06,ADS,ADS7,13,3.6456,6.6487,error',"""experimenter interference""; ""parent interference""","""infant preferred watching experimenter over stimuli"""
trainorlab,s06,ADS,ADS8,16,10.5955,13.5986,error',"""experimenter interference""; ""parent interference""","""infant preferred watching experimenter over stimuli"""
trainorlab,s07,training,train1,-2,4.1214,10.2615,noerror',,
trainorlab,s07,training,train2,-1,6.256,14.85,noerror',,
trainorlab,s07,IDS,IDS1,6,5.3536,8.3567,noerror',,
trainorlab,s07,IDS,IDS2,10,4.2186,9.4217,noerror',,
trainorlab,s07,IDS,IDS3,8,5.945,8.9481,noerror',,
trainorlab,s07,IDS,IDS4,11,3.328,6.3311,noerror',,
trainorlab,s07,IDS,IDS5,1,3.5821,6.5852,noerror',,
trainorlab,s07,IDS,IDS6,13,2.0277,5.0308,noerror',,
trainorlab,s07,IDS,IDS7,4,8.8329,11.836,noerror',,
trainorlab,s07,IDS,IDS8,15,1.4226,6.5837,noerror',,
trainorlab,s07,ADS,ADS1,5,7.9955,13.4356,noerror',,
trainorlab,s07,ADS,ADS2,9,5.204,8.2071,noerror',,
