lab,subid,trial_type,stimulus,trial_num,looking_time,total_trial_time,trial_error,trial_error_type,notes
LPP_Parisdescartes2,MB09_ABD,training,training,-1,16108,18,noerror,NA,NA
LPP_Parisdescartes2,MB09_ABD,training,training,-2,9835,18,noerror,NA,NA
LPP_Parisdescartes2,MB09_ABD,IDS,IDS1,1,10709,18,noerror,NA,NA
LPP_Parisdescartes2,MB09_ABD,ADS,ADS1,2,9401,18,noerror,NA,NA
LPP_Parisdescartes2,MB09_ABD,IDS,IDS2,3,6317,18,noerror,NA,NA
LPP_Parisdescartes2,MB09_ABD,ADS,ADS2,4,3050,18,noerror,NA,NA
LPP_Parisdescartes2,MB09_ABD,ADS,ADS3,5,7151,18,noerror,NA,NA
LPP_Parisdescartes2,MB09_ABD,IDS,IDS3,6,3794,18,noerror,NA,NA
LPP_Parisdescartes2,MB09_ABD,IDS,IDS4,7,3416,18,noerror,NA,NA
LPP_Parisdescartes2,MB09_ABD,ADS,ADS4,8,3938,18,noerror,NA,NA
LPP_Parisdescartes2,MB09_ABD,ADS,ADS5,9,1646,18,noerror,NA,NA
LPP_Parisdescartes2,MB09_ABD,IDS,IDS5,10,1865,18,noerror,NA,NA
LPP_Parisdescartes2,MB09_ABD,ADS,ADS6,11,983,18,noerror,NA,NA
LPP_Parisdescartes2,MB09_ABD,IDS,IDS6,12,2531,18,noerror,NA,NA
LPP_Parisdescartes2,MB09_ABD,IDS,IDS7,13,1826,18,noerror,NA,NA
LPP_Parisdescartes2,MB09_ABD,ADS,ADS7,14,1736,18,noerror,NA,NA
LPP_Parisdescartes2,MB09_ABD,ADS,ADS8,15,1610,18,error,fusiness,baby starts to cry
LPP_Parisdescartes2,MB09_ABD,IDS,IDS8,16,803,18,noerror,NA,NA
LPP_Parisdescartes2,MB15_AF,training,training,-2,14713,18,noerror,NA,NA
LPP_Parisdescartes2,MB15_AF,training,training,-1,16535,18,noerror,NA,NA
LPP_Parisdescartes2,MB15_AF,IDS,IDS5,1,3722,18,noerror,NA,NA
LPP_Parisdescartes2,MB15_AF,ADS,ADS5,2,7537,18,noerror,NA,NA
LPP_Parisdescartes2,MB15_AF,ADS,ADS7,3,2273,18,noerror,NA,NA
LPP_Parisdescartes2,MB15_AF,IDS,IDS7,4,3146,18,noerror,NA,NA
LPP_Parisdescartes2,MB15_AF,ADS,ADS1,5,1859,18,noerror,NA,NA
LPP_Parisdescartes2,MB15_AF,IDS,IDS1,6,2972,18,noerror,NA,NA
LPP_Parisdescartes2,MB15_AF,ADS,ADS3,7,2675,18,noerror,NA,NA
LPP_Parisdescartes2,MB15_AF,IDS,IDS3,8,3956,18,noerror,NA,NA
LPP_Parisdescartes2,MB15_AF,ADS,ADS2,9,1985,18,noerror,NA,NA
LPP_Parisdescartes2,MB15_AF,IDS,IDS2,10,1457,18,noerror,NA,NA
LPP_Parisdescartes2,MB15_AF,IDS,IDS4,11,1680,18,noerror,NA,NA
LPP_Parisdescartes2,MB15_AF,ADS,ADS4,12,2627,18,noerror,NA,NA
LPP_Parisdescartes2,MB15_AF,IDS,IDS6,13,1415,18,noerror,NA,NA
LPP_Parisdescartes2,MB15_AF,ADS,ADS6,14,1037,18,noerror,NA,NA
LPP_Parisdescartes2,MB15_AF,IDS,IDS8,15,920,18,error,crying,not sure about the exact beginning time (baby crying)
LPP_Parisdescartes2,MB15_AF,NA,NA,16,NA,18,noerror,NA,NA
LPP_Parisdescartes2,MB04_AO,training,training,-2,15600,18,noerror,NA,NA
LPP_Parisdescartes2,MB04_AO,training,training,-1,8742,18,noerror,NA,NA
LPP_Parisdescartes2,MB04_AO,ADS,ADS5,1,530,18,noerror,NA,NA
LPP_Parisdescartes2,MB04_AO,IDS,IDS5,2,1388,18,noerror,NA,NA
LPP_Parisdescartes2,MB04_AO,IDS,IDS7,3,8156,18,noerror,NA,NA
LPP_Parisdescartes2,MB04_AO,ADS,ADS7,4,473,18,noerror,NA,NA
LPP_Parisdescartes2,MB04_AO,IDS,IDS1,5,9092,18,noerror,NA,NA
LPP_Parisdescartes2,MB04_AO,ADS,ADS1,6,1061,18,noerror,NA,NA
LPP_Parisdescartes2,MB04_AO,IDS,IDS3,7,2570,18,noerror,NA,NA
LPP_Parisdescartes2,MB04_AO,ADS,ADS3,8,1334,18,noerror,NA,NA
LPP_Parisdescartes2,MB04_AO,IDS,IDS2,9,4734,18,noerror,NA,NA
LPP_Parisdescartes2,MB04_AO,ADS,ADS2,10,7872,18,noerror,NA,NA
LPP_Parisdescartes2,MB04_AO,ADS,ADS4,11,548,18,noerror,NA,NA
LPP_Parisdescartes2,MB04_AO,IDS,IDS4,12,552,18,noerror,NA,NA
LPP_Parisdescartes2,MB04_AO,NA,NA,13,NA,18,noerror,NA,NA
LPP_Parisdescartes2,MB04_AO,IDS,IDS6,14,893,18,noerror,NA,NA
LPP_Parisdescartes2,MB04_AO,ADS,ADS8,15,266,18,noerror,NA,NA
LPP_Parisdescartes2,MB04_AO,NA,NA,16,NA,18,noerror,NA,NA
LPP_Parisdescartes2,MB07_AT,training,training,-1,15387,18,noerror,NA,NA
LPP_Parisdescartes2,MB07_AT,training,training,-2,10717,18,noerror,NA,NA
LPP_Parisdescartes2,MB07_AT,IDS,IDS5,1,1898,18,noerror,NA,NA
LPP_Parisdescartes2,MB07_AT,ADS,ADS5,2,5600,18,noerror,NA,NA
LPP_Parisdescartes2,MB07_AT,ADS,ADS7,3,853,18,noerror,NA,NA
LPP_Parisdescartes2,MB07_AT,IDS,IDS7,4,4778,18,noerror,NA,NA
LPP_Parisdescartes2,MB07_AT,ADS,ADS1,5,1334,18,noerror,NA,NA
LPP_Parisdescartes2,MB07_AT,IDS,IDS1,6,290,18,noerror,NA,NA
LPP_Parisdescartes2,MB07_AT,ADS,ADS3,7,3217,18,noerror,NA,NA
LPP_Parisdescartes2,MB07_AT,IDS,IDS3,8,4382,18,noerror,NA,NA
LPP_Parisdescartes2,MB07_AT,ADS,ADS2,9,2720,18,noerror,NA,NA
LPP_Parisdescartes2,MB07_AT,IDS,IDS2,10,4109,18,noerror,NA,NA
LPP_Parisdescartes2,MB07_AT,IDS,IDS4,11,7529,18,noerror,NA,NA
LPP_Parisdescartes2,MB07_AT,ADS,ADS4,12,1250,18,noerror,NA,NA
LPP_Parisdescartes2,MB07_AT,NA,NA,13,NA,18,noerror,NA,NA
LPP_Parisdescartes2,MB07_AT,ADS,ADS6,14,2846,18,noerror,NA,NA
LPP_Parisdescartes2,MB07_AT,IDS,IDS8,15,4748,18,noerror,NA,NA
LPP_Parisdescartes2,MB07_AT,ADS,ADS8,16,1056,18,noerror,NA,NA
LPP_Parisdescartes2,MB11_BDR,training,training,-2,17227,18,noerror,NA,NA
LPP_Parisdescartes2,MB11_BDR,training,training,-1,4867,18,noerror,NA,NA
LPP_Parisdescartes2,MB11_BDR,IDS,IDS5,1,7028,18,noerror,NA,NA
LPP_Parisdescartes2,MB11_BDR,ADS,ADS5,2,320,18,noerror,NA,NA
LPP_Parisdescartes2,MB11_BDR,ADS,ADS7,3,974,18,noerror,NA,NA
LPP_Parisdescartes2,MB11_BDR,IDS,IDS7,4,9462,18,noerror,NA,NA
LPP_Parisdescartes2,MB11_BDR,ADS,ADS1,5,38,18,noerror,NA,NA
LPP_Parisdescartes2,MB11_BDR,IDS,IDS1,6,10067,18,noerror,NA,NA
LPP_Parisdescartes2,MB11_BDR,ADS,ADS3,7,3633,18,noerror,NA,NA
LPP_Parisdescartes2,MB11_BDR,IDS,IDS3,8,968,18,noerror,NA,NA
LPP_Parisdescartes2,MB11_BDR,ADS,ADS2,9,8889,18,noerror,NA,NA
LPP_Parisdescartes2,MB11_BDR,IDS,IDS2,10,1409,18,noerror,NA,NA
LPP_Parisdescartes2,MB11_BDR,IDS,IDS4,11,4004,18,noerror,NA,NA
LPP_Parisdescartes2,MB11_BDR,ADS,ADS4,12,4055,18,noerror,NA,NA
LPP_Parisdescartes2,MB11_BDR,IDS,IDS6,13,458,18,noerror,NA,NA
LPP_Parisdescartes2,MB11_BDR,ADS,ADS6,14,188,18,noerror,NA,NA
LPP_Parisdescartes2,MB11_BDR,IDS,IDS8,15,3602,18,noerror,NA,NA
LPP_Parisdescartes2,MB11_BDR,ADS,ADS8,16,338,18,noerror,NA,NA
LPP_Parisdescartes2,MB10_BPA,training,training,-1,15135,18,noerror,NA,NA
LPP_Parisdescartes2,MB10_BPA,training,training,-2,4508,18,noerror,NA,NA
LPP_Parisdescartes2,MB10_BPA,ADS,ADS1,1,1992,18,noerror,NA,NA
LPP_Parisdescartes2,MB10_BPA,IDS,IDS1,2,2138,18,noerror,NA,NA
LPP_Parisdescartes2,MB10_BPA,ADS,ADS2,3,956,18,noerror,NA,NA
LPP_Parisdescartes2,MB10_BPA,IDS,IDS2,4,1025,18,noerror,NA,NA
LPP_Parisdescartes2,MB10_BPA,IDS,IDS3,5,3023,18,noerror,NA,NA
LPP_Parisdescartes2,MB10_BPA,ADS,ADS3,6,449,18,noerror,NA,NA
LPP_Parisdescartes2,MB10_BPA,ADS,ADS4,7,1181,18,noerror,NA,NA
LPP_Parisdescartes2,MB10_BPA,IDS,IDS4,8,182,18,noerror,NA,NA
LPP_Parisdescartes2,MB10_BPA,IDS,IDS5,9,695,18,noerror,NA,NA
LPP_Parisdescartes2,MB10_BPA,ADS,ADS5,10,1043,18,noerror,NA,NA
LPP_Parisdescartes2,MB10_BPA,IDS,IDS6,11,857,18,noerror,NA,NA
